Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
2075,852633493,kevinringuet,0,109.44,QB Deshaun Watson RB Jordan Howard DST Lions  FLEX Rob Gronkowski TE Charles Clay WR Jermaine Kearse WR Martavis Bryant WR DeVante Parker RB Leonard Fournette,,,
2075,851976087,drewlion87,0,109.44,WR Will Fuller V RB Latavius Murray DST Lions  TE Jason Witten QB Aaron Rodgers FLEX LeGarrette Blount RB Le'Veon Bell WR Mike Evans WR Donte Moncrief,,,
2077,853481361,dugie22,0,109.4,WR Will Fuller V DST Raiders  WR Brandon Marshall QB Eli Manning RB Doug Martin WR Allen Hurns RB Le'Veon Bell TE Austin Seferian-Jenkins FLEX Ezekiel Elliott,,,
2078,854012588,sylbester,0,109.32,DST Eagles  QB Brian Hoyer WR Dez Bryant WR Jaron Brown RB Le'Veon Bell RB Carlos Hyde TE Austin Seferian-Jenkins WR Adam Humphries FLEX Todd Gurley II,,,
2078,854193156,kybenny,0,109.32,DST Eagles  QB Brian Hoyer WR Dez Bryant WR Jaron Brown RB Le'Veon Bell RB Carlos Hyde TE Austin Seferian-Jenkins WR Adam Humphries FLEX Todd Gurley II,,,
2078,853301057,dougchadwick,0,109.32,WR Stefon Diggs DST Eagles  QB Tom Brady FLEX Danny Amendola RB DeMarco Murray RB Bilal Powell WR T.Y. Hilton TE Cameron Brate WR Sterling Shepard,,,
2081,853822191,bcarr4,0,109.26,DST Chiefs  RB Frank Gore WR Larry Fitzgerald TE Martellus Bennett FLEX Alshon Jeffery WR Mike Evans WR Brandin Cooks QB Jameis Winston RB Duke Johnson Jr.,,,
2082,851673131,leviben,0,109.24,DST Cardinals  FLEX Brandon Marshall QB Carson Palmer TE Delanie Walker RB Bilal Powell WR Jaron Brown WR T.Y. Hilton RB Le'Veon Bell WR Chris Hogan,,,
2083,851990374,bobbyphoenix,0,109.12,WR DeAndre Hopkins RB Latavius Murray WR Stefon Diggs DST Ravens  QB Tom Brady FLEX Frank Gore WR Jeremy Maclin RB LeSean McCoy TE Tyler Kroft,,,
2083,852400450,djorna11,0,109.12,FLEX Kareem Hunt QB Mitchell Trubisky TE Zach Miller DST Bills  WR Dez Bryant WR Golden Tate RB Bilal Powell RB Andre Ellington WR Keenan Allen,,,
2085,852666649,changoa,0,109.1,WR DeAndre Hopkins DST Lions  QB Eli Manning RB Marshawn Lynch RB Doug Martin TE Charles Clay WR Allen Hurns WR Mike Evans FLEX Duke Johnson Jr.,,,
2086,851818696,MillerTime2047,0,109.06,DST Chiefs  TE Zach Miller RB Frank Gore WR Dez Bryant WR Kenny Stills RB Le'Veon Bell WR Mike Evans FLEX Jesse James QB Jameis Winston,,,
2087,853838246,Snakeyz77,0,109.04,RB Jordan Howard DST Ravens  QB Carson Palmer WR Dez Bryant WR Pierre Garcon WR Golden Tate RB Ezekiel Elliott FLEX Wayne Gallman TE Evan Engram,,,
2088,853658604,ssabo55,0,109.02,WR Adam Thielen DST Rams  RB Frank Gore WR Jordy Nelson TE Austin Seferian-Jenkins WR Brandin Cooks QB Jared Goff RB Ezekiel Elliott FLEX Hunter Henry,,,
2088,853787299,kingelliot26,0,109.02,DST Patriots  QB Tom Brady TE Delanie Walker WR Danny Amendola RB LeSean McCoy RB Jacquizz Rodgers WR Chris Hogan FLEX Austin Seferian-Jenkins WR Brandin Cooks,,,
2088,853922644,Alexzerbe93,0,109.02,WR Adam Thielen DST Lions  WR Jordy Nelson FLEX Danny Amendola QB Brian Hoyer WR Pierre Garcon RB Bilal Powell RB Carlos Hyde TE Cameron Brate,,,
2091,852991922,bankshot858,0,108.96,RB Lamar Miller DST Cardinals  WR Eric Decker FLEX Golden Tate WR Jarvis Landry TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Ezekiel Elliott,,,
2091,854071957,pblgluis,0,108.96,DST Lions  WR DeSean Jackson WR Dez Bryant FLEX Charles Clay TE Dwayne Allen RB Le'Veon Bell WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
2091,853421481,nick_y1981,0,108.96,DST Steelers  TE Delanie Walker FLEX Danny Amendola WR T.Y. Hilton RB Carlos Hyde WR Jarvis Landry WR Mike Evans RB Thomas Rawls QB Jameis Winston,,,
2091,853903223,OhioPhinsFan,0,108.96,DST Eagles  TE Delanie Walker WR Jordy Nelson FLEX Larry Fitzgerald WR Dez Bryant RB Jay Ajayi WR Adam Humphries QB Jameis Winston RB Duke Johnson Jr.,,,
2095,852917847,abaumberger,0,108.92,DST Ravens  QB Tom Brady TE Charles Clay FLEX LeGarrette Blount WR T.Y. Hilton WR DeVante Parker RB Todd Gurley II WR Devin Funchess RB Wayne Gallman,,,
2096,852202176,Bigt93,0,108.86,DST Jets  RB Frank Gore TE Antonio Gates WR Larry Fitzgerald RB Le'Veon Bell WR Jarvis Landry FLEX Tyler Kroft WR Mike Evans QB Jameis Winston,,,
2096,853522054,barryw39,0,108.86,WR Will Fuller V RB Kareem Hunt WR Stefon Diggs DST Lions  TE Cameron Brate WR Chris Hogan QB Jameis Winston RB Todd Gurley II FLEX O.J. Howard,,,
2098,854346326,dignasze,0,108.82,DST Ravens  QB Tom Brady FLEX Dwayne Allen RB Le'Veon Bell TE Cameron Brate RB James White WR Rishard Matthews WR Chris Hogan WR DeVante Parker,,,
2099,854389130,Mattdill813,0,108.78,RB Latavius Murray DST Eagles  QB Ben Roethlisberger FLEX Randall Cobb TE Cameron Brate WR Mike Evans WR Martavis Bryant WR DeVante Parker RB Melvin Gordon,,,
2100,854066929,MonsterTM,0,108.76,DST Chiefs  FLEX Frank Gore WR Marvin Jones Jr. TE Austin Seferian-Jenkins WR Mike Evans WR Tyler Lockett QB Jameis Winston RB Todd Gurley II RB Ezekiel Elliott,,,
2101,854142511,indy229,0,108.74,RB Jordan Howard DST Jets  FLEX Dez Bryant WR Golden Tate RB Bilal Powell WR Jaron Brown TE Zach Ertz WR Allen Hurns QB Dak Prescott,,,
2102,854235121,fbstar04,0,108.72,TE Travis Kelce DST Chiefs  QB Tom Brady FLEX Jason Witten WR Danny Amendola RB Marshawn Lynch WR Brandin Cooks RB Todd Gurley II WR Rashard Higgins,,,
2103,852056194,Vol_In_Ohio,0,108.66,FLEX Travis Kelce DST Chiefs  WR Jordy Nelson RB DeMarco Murray WR Dez Bryant TE Dwayne Allen RB James White WR Mike Evans QB Jameis Winston,,,
2103,853840137,jmeehan3323,0,108.66,RB Latavius Murray DST 49ers  WR Larry Fitzgerald TE Martellus Bennett WR Mike Evans WR Brandin Cooks QB Jameis Winston RB Duke Johnson Jr. FLEX Christian McCaffrey,,,
2105,852747294,doublerar,0,108.64,DST Lions  TE Jason Witten WR Danny Amendola RB DeMarco Murray WR Jaron Brown WR Randall Cobb FLEX Mike Gillislee QB Dak Prescott RB Ezekiel Elliott,,,
2106,851481529,steveericjohn,0,108.62,RB Latavius Murray WR Stefon Diggs DST Bills  QB Tom Brady WR Danny Amendola WR Jermaine Kearse RB Le'Veon Bell TE Cameron Brate FLEX Isaiah Crowell,,,
2107,852500364,westportfish,0,108.6,DST Bengals  QB Eli Manning WR Danny Amendola RB Bilal Powell WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries FLEX Todd Gurley II RB Ezekiel Elliott,,,
2108,852982086,moklovin,0,108.56,FLEX Lamar Miller DST Bills  WR Dez Bryant RB LeGarrette Blount TE Dwayne Allen RB Le'Veon Bell WR Jarvis Landry WR Mike Evans QB Jameis Winston,,,
2109,852116011,michaelallen520,0,108.52,DST Titans  QB Philip Rivers RB Marshawn Lynch RB LeSean McCoy WR J.J. Nelson WR Chris Hogan WR Brandin Cooks FLEX Tyrell Williams TE Evan Engram,,,
2110,853680582,Rpolster,0,108.46,DST Eagles  WR DeSean Jackson WR Dez Bryant TE Dwayne Allen RB Le'Veon Bell RB James White WR Mike Evans QB Jameis Winston FLEX Evan Engram,,,
2110,852814470,Dragonis89,0,108.46,WR DeAndre Hopkins WR Will Fuller V DST Jets  RB Frank Gore FLEX Allen Hurns WR Mike Evans QB Jameis Winston RB Todd Gurley II TE Evan Engram,,,
2110,853335509,polishpiranha,0,108.46,DST Cardinals  RB Marshawn Lynch WR Dez Bryant TE Charles Clay WR Mike Evans WR DeVante Parker RB Thomas Rawls QB Jameis Winston FLEX Leonard Fournette,,,
2113,852082590,MrMehalic,0,108.44,WR Will Fuller V WR Tyreek Hill FLEX Latavius Murray DST Cardinals  QB Aaron Rodgers RB Le'Veon Bell WR Jarvis Landry RB Ameer Abdullah TE Evan Engram,,,
2114,853823820,fgrauzer,0,108.26,WR DeAndre Hopkins DST Raiders  WR Jaron Brown RB Le'Veon Bell RB Ameer Abdullah TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston FLEX Todd Gurley II,,,
2114,853653979,gatordan58,0,108.26,DST Eagles  WR Danny Amendola FLEX Dwayne Allen RB Le'Veon Bell TE Cameron Brate WR Mike Evans WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
2116,853943788,stonyromo,0,108.16,DST Raiders  WR Larry Fitzgerald WR Dez Bryant TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II FLEX Ezekiel Elliott RB Wayne Gallman,,,
2116,854169371,crhays52,0,108.16,FLEX DeAndre Hopkins TE Zach Miller DST Bills  RB James White WR Mike Evans WR Adam Humphries WR DeVante Parker QB Jameis Winston RB Todd Gurley II,,,
2118,851328537,GRIMDEATH,0,108.12,DST Ravens  QB Brian Hoyer TE Martellus Bennett WR Jeremy Maclin FLEX Rob Gronkowski WR Antonio Brown RB Jay Ajayi WR Mike Evans RB Corey Clement,,,
2119,854134394,mannixd,0,108.08,DST Panthers  WR Larry Fitzgerald QB Ben Roethlisberger WR DeSean Jackson TE Charles Clay RB Andre Ellington WR T.Y. Hilton RB Carlos Hyde FLEX Jay Ajayi,,,
2120,852675367,BEvans1496,0,108.06,DST Lions  TE Antonio Gates RB DeMarco Murray WR Jaron Brown FLEX Carlos Hyde WR Jarvis Landry WR Mike Evans QB Jameis Winston RB Leonard Fournette,,,
2120,853342840,migwel,0,108.06,DST Chiefs  RB Marshawn Lynch FLEX Rob Gronkowski WR Dez Bryant RB Bilal Powell TE Cameron Brate WR Chris Hogan WR DeVante Parker QB Jameis Winston,,,
2120,854342845,Always_Watching,0,108.06,DST Giants  WR Danny Amendola TE Martellus Bennett WR Dez Bryant FLEX Dwayne Allen RB Le'Veon Bell WR Mike Evans QB Jameis Winston RB Wayne Gallman,,,
2123,852973617,rjkad8,0,107.96,WR Will Fuller V DST Ravens  QB Matthew Stafford FLEX DeMarco Murray TE Austin Seferian-Jenkins WR Mike Evans WR DeVante Parker RB Duke Johnson Jr. RB Todd Gurley II,,,
2123,853637010,gwrapp,0,107.96,DST Raiders  WR Danny Amendola TE Rob Gronkowski RB Doug Martin RB James White WR Jarvis Landry WR Mike Evans QB Jameis Winston FLEX Duke Johnson Jr.,,,
2123,851639463,BrianRR007,0,107.96,TE Zach Miller DST Bills  QB Josh McCown FLEX Dez Bryant RB Le'Veon Bell WR Chris Hogan WR Adam Humphries WR DeVante Parker RB Todd Gurley II,,,
2123,852533276,arcticblaster,0,107.96,DST Raiders  FLEX Danny Amendola WR Dez Bryant RB Le'Veon Bell WR Mike Evans WR Adam Humphries QB Jameis Winston RB Duke Johnson Jr. TE Evan Engram,,,
2127,851978729,Domegoat,0,107.86,DST Chiefs  WR DeSean Jackson WR Kenny Stills RB Le'Veon Bell TE Austin Seferian-Jenkins WR Mike Evans FLEX Jesse James QB Jameis Winston RB Todd Gurley II,,,
2127,853389037,Justicechris,0,107.86,DST Bills  WR Jordy Nelson TE Charles Clay RB Bilal Powell FLEX Andre Ellington WR Chris Hogan WR DeVante Parker QB Jameis Winston RB Duke Johnson Jr.,,,
2127,854192594,blur5f6,0,107.86,RB Lamar Miller FLEX Travis Kelce DST Cardinals  TE Charles Clay WR Jarvis Landry WR Mike Evans WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
2130,854434324,mxie930,0,107.82,DST Lions  WR Larry Fitzgerald QB Russell Wilson WR Jermaine Kearse TE Tyler Kroft WR Sterling Shepard FLEX Duke Johnson Jr. RB Todd Gurley II RB Leonard Fournette,,,
2131,854330813,OKBubbaFan,0,107.72,DST Bills  QB Tom Brady WR Jaron Brown RB Mike Gillislee TE Cameron Brate WR Chris Hogan FLEX Austin Seferian-Jenkins WR Mike Evans RB Todd Gurley II,,,
2132,854450343,oxygenius,0,107.66,DST Raiders  RB Marshawn Lynch RB DeMarco Murray FLEX Dez Bryant WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans WR DeVante Parker QB Jameis Winston,,,
2132,851972557,crazypuck18,0,107.66,DST Eagles  WR Danny Amendola TE Martellus Bennett FLEX Dez Bryant RB James White WR Jarvis Landry WR DeVante Parker QB Jameis Winston RB Todd Gurley II,,,
2132,852658644,wolcottj,0,107.66,DST Eagles  WR Danny Amendola TE Martellus Bennett FLEX Dez Bryant RB James White WR Jarvis Landry WR DeVante Parker QB Jameis Winston RB Todd Gurley II,,,
2132,853484704,bjarz,0,107.66,DST Eagles  WR Danny Amendola TE Martellus Bennett FLEX Dez Bryant RB James White WR Jarvis Landry WR DeVante Parker QB Jameis Winston RB Todd Gurley II,,,
2132,853911449,tjarz,0,107.66,DST Eagles  WR Danny Amendola TE Martellus Bennett FLEX Dez Bryant RB James White WR Jarvis Landry WR DeVante Parker QB Jameis Winston RB Todd Gurley II,,,
2137,852429910,alanxlt,0,107.62,DST Vikings  FLEX Brandon Marshall QB Philip Rivers TE Ed Dickson WR Jeremy Kerley RB Le'Veon Bell WR Kelvin Benjamin WR Amari Cooper RB Todd Gurley II,,,
2137,853375150,mikelee803,0,107.62,WR Will Fuller V FLEX Jordan Howard DST Cowboys  QB Tom Brady RB Carlos Hyde TE Cameron Brate WR Mike Evans WR Brandin Cooks RB Wayne Gallman,,,
2137,852903676,chancechaser1,0,107.62,RB Latavius Murray DST Ravens  FLEX Dez Bryant QB Russell Wilson TE Dwayne Allen WR Chris Hogan WR Mike Evans WR Ricardo Louis RB Ezekiel Elliott,,,
2140,851918163,Sprinks3665,0,107.56,DST Lions  WR Danny Amendola WR Dez Bryant WR Golden Tate TE Cameron Brate RB Jay Ajayi FLEX Isaiah Crowell QB Jameis Winston RB Todd Gurley II,,,
2140,852423600,japaski,0,107.56,DST Ravens  WR DeSean Jackson WR Jeremy Kerley FLEX Jaron Brown RB Le'Veon Bell WR Jarvis Landry QB Jameis Winston RB Todd Gurley II TE Evan Engram,,,
2142,853558454,Oswegofootball30,0,107.54,DST Bills  QB Carson Palmer FLEX Larry Fitzgerald WR Danny Amendola WR Jaron Brown WR Randall Cobb RB Melvin Gordon RB Todd Gurley II TE Evan Engram,,,
2143,853817463,Fitzy187,0,107.46,RB Kareem Hunt WR Tyreek Hill DST Lions  WR Chris Hogan WR Mike Evans QB Jameis Winston RB Duke Johnson Jr. FLEX Jacob Hollister TE Evan Engram,,,
2143,852125678,benjwalton,0,107.46,DST Colts  WR Jordy Nelson FLEX DeSean Jackson WR Dez Bryant RB Bilal Powell RB Eddie Lacy TE Cameron Brate WR Mike Evans QB Jameis Winston,,,
2143,853902220,QDOG1997,0,107.46,DST Ravens  WR DeSean Jackson FLEX Dez Bryant WR Golden Tate TE Dwayne Allen RB Le'Veon Bell WR Mike Evans RB Aaron Ripkowski QB Jameis Winston,,,
2146,851938681,Drunken-Sailors,0,107.44,DST Chiefs  QB Aaron Rodgers WR Dez Bryant RB Le'Veon Bell TE Cameron Brate FLEX Ameer Abdullah WR Adam Humphries RB Todd Gurley II WR Trent Taylor,,,
2147,853019659,jbwenzel,0,107.36,DST Ravens  RB Frank Gore WR Dez Bryant TE Charles Clay FLEX Jaron Brown RB Carlos Hyde WR Chris Hogan WR Mike Evans QB Jameis Winston,,,
2147,853749975,ianhayden,0,107.36,DST Bills  RB Le'Veon Bell FLEX James White WR Jarvis Landry TE Austin Seferian-Jenkins WR Sterling Shepard QB Jameis Winston RB Todd Gurley II WR Cooper Kupp,,,
2149,853308132,assischubby,0,107.34,DST Jets  QB Carson Palmer TE Antonio Gates WR Larry Fitzgerald WR Danny Amendola FLEX Marshawn Lynch RB Bilal Powell WR Kelvin Benjamin RB Ezekiel Elliott,,,
2150,853033744,DeathRiot1,0,107.22,WR Will Fuller V FLEX Stefon Diggs DST Ravens  QB Tom Brady RB Bilal Powell TE Cameron Brate WR Mike Evans WR Donte Moncrief RB Christian McCaffrey,,,
2151,854161998,Rolltide0303,0,107.16,DST Chiefs  FLEX Jordan Howard WR Dez Bryant WR Terrance Williams RB Le'Veon Bell RB Ameer Abdullah TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston,,,
2151,854230824,Bmanning717,0,107.16,DST Chiefs  TE Antonio Gates WR Dez Bryant FLEX T.Y. Hilton RB Carlos Hyde WR Mike Evans WR DeVante Parker QB Jameis Winston RB Wayne Gallman,,,
2153,851629044,Coachbox,0,107.1,WR DeAndre Hopkins RB Kareem Hunt DST Rams  TE Delanie Walker QB Eli Manning WR Jermaine Kearse RB J.D. McKissic FLEX Todd Gurley II WR Cooper Kupp,,,
2154,853423050,jmallen25,0,107.06,DST Bills  WR Brandon Marshall WR Danny Amendola RB LeGarrette Blount FLEX Randall Cobb RB Le'Veon Bell TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston,,,
2154,853822962,jedi42,0,107.06,RB Latavius Murray DST 49ers  TE Charles Clay FLEX Alshon Jeffery WR Chris Hogan WR Mike Evans WR Brandin Cooks QB Jameis Winston RB Duke Johnson Jr.,,,
2156,852868872,1Burgerkingfan,0,107.02,RB Lamar Miller DST Cardinals  QB Tom Brady RB Le'Veon Bell FLEX Cameron Brate WR Chris Hogan WR Mike Evans WR Adam Humphries TE Evan Engram,,,
2157,852464976,aldiggy5150,0,106.96,DST Bills  FLEX Danny Amendola WR DeSean Jackson RB LeSean McCoy TE Charles Clay RB Bilal Powell WR Alshon Jeffery WR Sammy Watkins QB Carson Wentz,,,
2157,852815669,randy8,0,106.96,WR Kendall Wright DST Bills  TE Charles Clay WR Jaron Brown FLEX T.Y. Hilton RB Le'Veon Bell WR Mike Evans QB Jameis Winston RB Wendell Smallwood,,,
2159,852794932,glen182,0,106.92,RB Tarik Cohen WR Adam Thielen DST Panthers  QB Tom Brady TE Delanie Walker WR Dez Bryant RB LeGarrette Blount WR Alshon Jeffery FLEX Leonard Fournette,,,
2160,853653967,ntvanek,0,106.9,RB Kareem Hunt DST Colts  QB Eli Manning TE Martellus Bennett WR J.J. Nelson FLEX Ameer Abdullah WR Mike Evans WR Sammy Watkins RB Melvin Gordon,,,
2161,852667077,double_j65,0,106.86,DST Cardinals  WR Marvin Jones Jr. WR Jaron Brown FLEX Eddie Lacy RB Le'Veon Bell TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Ezekiel Elliott,,,
2162,854109861,016Masters,0,106.84,DST Dolphins  QB Carson Palmer RB Doug Martin WR Jaron Brown WR Randall Cobb WR Chris Hogan RB Todd Gurley II TE Evan Engram FLEX Christian McCaffrey,,,
2162,853695718,wetwilly6342,0,106.84,DST Vikings  RB Frank Gore QB Aaron Rodgers FLEX Delanie Walker TE Antonio Gates WR Jaron Brown RB Le'Veon Bell WR Mike Evans WR Nelson Agholor,,,
2164,851868486,REDCOAT85,0,106.76,DST Colts  WR Terrance Williams TE Zach Ertz RB Le'Veon Bell RB James White WR Jarvis Landry WR Adam Humphries QB Jameis Winston FLEX Todd Gurley II,,,
2165,852781750,Wdavis82,0,106.66,DST Chiefs  RB Jordan Howard FLEX Zach Miller WR Dez Bryant WR Golden Tate WR Mike Evans TE Eric Ebron QB Jameis Winston RB Ezekiel Elliott,,,
2165,853413054,jonesrc88882015,0,106.66,WR DeAndre Hopkins WR Tyreek Hill FLEX Latavius Murray DST Browns  WR Allen Hurns RB Le'Veon Bell QB Jameis Winston RB Alex Collins TE Evan Engram,,,
2165,854436822,kstruck,0,106.66,DST Chiefs  RB Frank Gore WR DeSean Jackson TE Dwayne Allen WR Kenny Stills RB Le'Veon Bell WR Mike Evans FLEX Brandin Cooks QB Jameis Winston,,,
2168,854176407,walgy,0,106.56,WR Will Fuller V DST Lions  TE Jared Cook FLEX Le'Veon Bell RB Carlos Hyde WR Mike Evans WR Adam Humphries QB Jameis Winston RB Duke Johnson Jr.,,,
2168,854382188,bigdog5656,0,106.56,RB Lamar Miller TE Zach Miller DST Ravens  WR Dez Bryant WR Golden Tate FLEX LeGarrette Blount WR Mike Evans QB Jameis Winston RB Todd Gurley II,,,
2170,853599035,msl4life,0,106.54,RB Lamar Miller DST Ravens  WR Dez Bryant FLEX Bilal Powell WR Jaron Brown QB Dak Prescott TE Austin Seferian-Jenkins WR DeVante Parker RB Todd Gurley II,,,
2171,853242975,tonygnz75,0,106.44,DST Jets  RB Frank Gore QB Aaron Rodgers TE Delanie Walker WR Jordy Nelson WR Larry Fitzgerald RB Bilal Powell WR Chris Hogan FLEX Jonnu Smith,,,
2171,853421185,i_Hemmer92,0,106.44,DST Lions  QB Aaron Rodgers WR Jordy Nelson TE Jared Cook WR Dez Bryant FLEX Brice Butler RB Andre Ellington WR Nelson Agholor RB Todd Gurley II,,,
2173,853749800,DMIJGIB,0,106.4,DST Cardinals  QB Eli Manning WR Pierre Garcon FLEX Andre Ellington WR Jaron Brown WR T.Y. Hilton RB Le'Veon Bell RB Carlos Hyde TE Evan Engram,,,
2174,853820033,csauers,0,106.36,RB Latavius Murray DST 49ers  WR Larry Fitzgerald FLEX Danny Amendola TE Charles Clay WR Mike Evans WR Brandin Cooks QB Jameis Winston RB Duke Johnson Jr.,,,
2175,851650386,DorseyE,0,106.34,WR Kendall Wright DST Bills  QB Aaron Rodgers WR Jordy Nelson WR Brice Butler TE Cameron Brate FLEX J.D. McKissic RB Todd Gurley II RB Ezekiel Elliott,,,
2176,853769663,elwayorhighway07,0,106.32,DST Texans  QB Tom Brady FLEX Larry Fitzgerald WR Danny Amendola RB Doug Martin RB Bilal Powell WR Mike Evans WR Nelson Agholor TE Hunter Henry,,,
2177,853787586,Zooloo,0,106.26,DST Chiefs  RB Frank Gore TE Jimmy Graham WR Dez Bryant FLEX Jack Doyle WR Jarvis Landry WR Mike Evans QB Jameis Winston RB Todd Gurley II,,,
2177,853813928,pghaley,0,106.26,DST Dolphins  WR Jordy Nelson FLEX Jaron Brown RB Le'Veon Bell WR Mike Evans RB Thomas Rawls TE Jesse James QB Jameis Winston WR Cooper Kupp,,,
2177,853857851,aintnobodygottime4,0,106.26,FLEX Lamar Miller DST Cardinals  WR Golden Tate TE Cameron Brate RB James White WR Jarvis Landry WR Mike Evans QB Jameis Winston RB Todd Gurley II,,,
2177,853865584,lilmink,0,106.26,DST Bills  WR Danny Amendola RB Le'Veon Bell TE Cameron Brate WR Mike Evans WR Adam Humphries QB Jameis Winston RB Todd Gurley II FLEX Evan Engram,,,
2181,852884735,fullyklips,0,106.24,DST Chiefs  WR Adam Thielen TE Martellus Bennett RB Bilal Powell WR T.Y. Hilton RB Carlos Hyde FLEX Andre Holmes QB Dak Prescott WR Mike Evans,,,
2182,854142075,garvchris,0,106.22,RB Lamar Miller DST Chiefs  QB Tom Brady FLEX Jonathan Stewart WR Jeremy Maclin RB Le'Veon Bell WR Jarvis Landry WR Mike Evans TE Jesse James,,,
2183,853462808,endorphin,0,106.12,DST Chiefs  QB Tom Brady TE Delanie Walker FLEX Jonathan Stewart WR Jeremy Maclin WR Dez Bryant RB Le'Veon Bell WR Jarvis Landry RB Ameer Abdullah,,,
2183,853713634,zip911,0,106.12,DST Vikings  QB Tom Brady TE Rob Gronkowski WR Jermaine Kearse RB Le'Veon Bell WR Donte Moncrief FLEX J.D. McKissic WR Nelson Agholor RB Duke Johnson Jr.,,,
2185,853969414,snorchers,0,106.06,FLEX Kareem Hunt DST Cardinals  WR Terrance Williams WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II RB Ezekiel Elliott,,,
2186,853764657,Goederj,0,106.04,DST Lions  QB Carson Palmer WR Larry Fitzgerald WR Golden Tate TE Charles Clay RB Bilal Powell FLEX Chris Hogan WR Jarvis Landry RB Duke Johnson Jr.,,,
2187,853574366,Drmcatcher18,0,105.96,DST Bills  RB DeMarco Murray RB Bilal Powell WR Jarvis Landry TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston FLEX Ezekiel Elliott WR Zay Jones,,,
2187,851735282,ridfsguy,0,105.96,DST Bills  WR Jordy Nelson WR Pierre Garcon WR Kenny Stills FLEX Cameron Brate TE Jesse James QB Jameis Winston RB Todd Gurley II RB Ezekiel Elliott,,,
